id;point;convert_point;name;oldName;isActive;station;institute;trackNo;usableLength;trackSurface;frameType;frontLength;lighting;plkId;isEsriStation
3472;0xE6100000010CF02170DDBAC34A40D0DD2C3AE6F83440;POINT (20.972262989000058 53.529140167000037);Siódmak;Siódmak;tak;" ";Olsztyn;" ";" ";" ";" ";" ";" ";10637;1
3473;0xE6100000010C5896171C4244494000EC8420D2923540;POINT (21.573518784000044 50.533267509000041);Stary Łążek;Stary Łążek;tak;" ";Kielce;" ";" ";" ";" ";" ";" ";64196;1
3474;0xE6100000010C48150FA623664A4010A6359B81AD3340;POINT (19.67775888500006 52.79796291100007);Susk;Susk;tak;" ";Bydgoszcz;" ";" ";" ";" ";" ";" ";32862;1
3475;0xE6100000010CA002537FDDC8494000B5806696132F40;POINT (15.538256839000042 51.56925956300006);Szprotawa;Szprotawa;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";41244;1
3476;0xE6100000010C20C2C9E7293A4940C0C72CF7D9BB3540;POINT (21.733794640000042 50.454403852000041);Tarnowska Wola;Tarnowska Wola;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";241559;1
3477;0xE6100000010C50BD26F284FE4A408075DAFCBAB53640;POINT (22.709884456000054 53.988432187000058);Wasilówka;Wasilówka;tak;" ";Białystok;" ";" ";" ";" ";" ";" ";12187;1
3478;0xE6100000010C203B94E0CEFF4840C0F32CC447093440;POINT (20.036251317000051 49.998500893000028);Wieliczka Bogucice;Wieliczka Bogucice;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";242822;1
3479;0xE6100000010C608983C805374A40D0FC21A575FA3440;POINT (20.978357621000043 52.429863991000047);Wieliszew;Wieliszew;tak;" ";Warszawa;" ";" ";" ";" ";" ";" ";36582;1
3480;0xE6100000010C1849108879224940D06566EA9E773540;POINT (21.467268610000076 50.269333847000041);Wojsław;Wojsław;tak;" ";Rzeszów;" ";" ";" ";" ";" ";" ";81455;1
3481;0xE6100000010CA8D5F0979091494000A7E869BCF03040;POINT (16.940374965000046 51.13722514400007);Wrocław Stadion;Wrocław Stadion;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";241966;1
3482;0xE6100000010CC0B5E0A05894494030446367361F3140;POINT (17.121923887000037 51.158954725000058);Wrocław Zakrzów;Wrocław Zakrzów;tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";59261;1
3483;0xE6100000010CD8CF9C41B8184A40F0A4C35243FB3440;POINT (20.981496022000044 52.193123056000047);Warszawa Żwirki I Wigury;Warszawa Żwirki I Wigury;tak;" ";Warszawa;" ";" ";" ";" ";" ";" ";240720;1
3484;0xE6100000010C68DFBDBF9B014A40E0F89482BFE62D40;POINT (14.950679856000022 52.012565582000036);Wężyska;Wężyska;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";27698;1
3485;0xE6100000010CA01C5A3E348B4940D0886F8E5E313740;POINT (23.192849066000065 51.087531847000037);Zagrody Kościół;Zagrody Kościół;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";242953;1
3486;0xE6100000010C18CBD1A90C0C494060C0DE13D7FA3540;POINT (21.979844324000055 50.094136455000069);Zaczernie;Zaczernie;tak;" ";Rzeszów;" ";" ";" ";" ";" ";" ";82925;1
3487;0xE6100000010CE043206940484A40E0ACE79C06023140;POINT (17.007913405000068 52.564465657000028);Zielone Wzgórza;Zielone Wzgórza;tak;" ";Poznań;" ";" ";" ";" ";" ";" ";242219;1
3488;0xE6100000010CF08CA8B67F904940606CF7451ED32F40;POINT (15.91234034200005 51.128897507000033);Złotoryja;Złotoryja;tak;Złotoryja;Wałbrzych;12;212;P 300;" ";80;nie ma;53793;1
3489;0xE6100000010C20E1CE344ADD4940A032B05BF2CA3340;POINT (19.792760592000036 51.728827096000032);Żakowice Południowe;Żakowice Południowe;tak;" ";Łódź;" ";" ";" ";" ";" ";" ";47282;1
3490;0xE6100000010C88870E262A3949401081CFEE94E43140;POINT (17.892897535000031 50.446598775000041);Łowkowice;" ";nie;" ";Opole;" ";" ";" ";" ";" ";" ";57067;1
3491;0xE6100000010CD80F95D9EF2C4940B071301A00A83140;POINT (17.656251561000033 50.351069639000059);Józefówek;" ";nie;" ";Opole;" ";" ";" ";" ";" ";" ";56978;1
3492;0xE6100000010CA8B7CE78C8F64A40F073597F5D943240;POINT (18.579551658000071 53.92799291700004);Jabłowo;" ";tak;" ";Gdynia;" ";" ";" ";" ";" ";" ";8763;1
3493;0xE6100000010CC82BF454563149403098B8F51DAC3140;POINT (17.672332151000035 50.385447139000064);Biała Prudnicka;Biała Prudnicka;nie;" ";Opole;" ";" ";" ";" ";" ";" ";56986;1
3494;0xE6100000010CD8D8956B91564A40502D291E67503240;POINT (18.314073453000049 52.676312874000075);Kruszwica;" ";tak;" ";Bydgoszcz;" ";" ";" ";" ";" ";" ";18911;1
3495;0xE6100000010C70B969BC7F984940709C20C6F8853640;POINT (22.523327239000025 51.191398193000055);Lublin Zalew;Lublin-Zalew;nie;" ";Lublin;" ";" ";" ";" ";" ";" ";-1;1
3496;0xE6100000010C08C3360519814A40709E0452BC153240;POINT (18.084904791000042 53.008576061000042);Prądocin;" ";tak;" ";Bydgoszcz;" ";" ";" ";" ";" ";" ";16774;1
3497;0xE6100000010C3886B508B79A4A40808F4A566A643240;POINT (18.392247575000056 53.208710755000027);Unisław Pomorski;" ";tak;" ";Bydgoszcz;" ";" ";" ";" ";" ";" ";20412;1
3498;0xE6100000010C30370473A60B49408022F646830B3440;POINT (20.044971881000038 50.091017129000079);Kraków Krzesławice;" ";tak;Kraków Krzesławice;Kraków;5;402;P-2010;" ";400;nie ma;80564;1
3499;0xE6100000010CE04DA7779C9E4940D0E86BF6BD9A3640;POINT (22.604461099000048 51.239150006000045);Lublin Tatary;" ";tak;Lublin Tatary;Lublin;318;1 011;R - 9938;boczna;655;jest;50401;1
3500;0xE6100000010C8847F7ED10B3494060BDE0F9632C3540;POINT (21.173400514000036 51.398954149000076);Radom Wschodni;" ";tak;Radom Wschodni;Skarżysko-Kam;16;575;R-6820;boczna;350;nie ma;48389;1
3501;0xE6100000010C1898643D652A4B4000989BE451343240;POINT (18.204374588000064 54.331214594000073);Kartuzy;" ";tak;Kartuzy;Gdynia;4;141;P-1490;" ";112;nie ma;18002;1
3502;0xE6100000010C809332EB7D5E4A4020FD5D56636B2D40;POINT (14.709742259000052 52.738217735000035);Dębno Lubuskie;" ";tak;Dębno Lubuskie;Zielona Góra;3;456;R - 323;boczna;10;nie ma;13508;1
3503;0xE6100000010C08F89A2A476E4A4010D2B67B68C33740;POINT (23.763313038000035 52.861546827000041);Planta;" ";tak;Planta;Białystok;"1; 2s";"1 - 620;
2s- 668";"R-5400 rampa
wspólna pomiędzy torami
1 i 2s";boczna;"1-600; 2s-600";nie ma;25650;1
3504;0xE6100000010C0875B1067BBC4940C04624A782603440;POINT (20.376993605000052 51.472504460000039);Radzice;" ";tak;" ";Skarżysko-Kamienna;" ";" ";" ";" ";" ";" ";48934;1
3505;0xE6100000010C900F0F08C4144B40D0E1CCAF667C3140;POINT (17.485941875000037 54.162232406000044);Bytów;" ";nie;" ";Szczecin;" ";" ";" ";" ";" ";" ";5553;1
3506;0xE6100000010C60E90E92A0284940A0BC2274A7563340;POINT (19.338492640000027 50.317400224000039);Dąbrowa Górnicza Towarowa;0;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";74401;1
3507;0xE6100000010C909A1E9D852C4B40101FE43EB7A43240;POINT (18.643421107000052 54.347827568000071);Gdańsk Śródmieście;0;tak;" ";Gdynia;" ";" ";" ";" ";" ";" ";258458;1
3508;0xE6100000010C20E771430CA449405096A4560BFB3140;POINT (17.980641761000072 51.281624251000039);Kępno Zachodnie-niecz.;Kępno;tak;" ";Ostrów Wielkopolski;" ";" ";" ";" ";" ";" ";45740;1
3509;0xE6100000010CD89A223738354940F0A5C6447DA63040;POINT (16.650348948000044 50.415778057000068);Kłodzko Nowe;Książek;tak;POSTERUNEK;Wałbrzych;0;" ";" ";" ";" ";" ";57331;1
3510;0xE6100000010CB0B9516E9FAD4940F0D6215A529C3740;POINT (23.610631593000051 51.356427946000053);Majdan Stuleński;Majdan Stuleński;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";258748;1
3511;0xE6100000010CF00BECF4EDBE494060EE194AEC963740;POINT (23.58954299100003 51.491636863000053);Okuninka Białe;Okuninka Białe;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";258747;1
3512;0xE6100000010C68C316FF5A9E494010D3235242973740;POINT (23.590855726000029 51.237151991000076);Ruda-Huta;Ruda Huta;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";258751;1
3513;0xE6100000010CA84832D6F7074940903C45B890723540;POINT (21.447520749000034 50.062250876000064);Dębica Wschodnia;" ";tak;" ";Rzeszów;" ";" ";" ";" ";" ";" ";178079;1
3514;0xE6100000010C5885DA97F5F04940E0CB46EC357B3340;POINT (19.481291549000048 51.882494909000059);Glinnik Wieś;Glinnik;tak;" ";Łódź;" ";" ";" ";" ";" ";" ";242843;1
3515;0xE6100000010CB818133A261E4A4020B696D1E1633040;POINT (16.390164470000059 52.235541591000072);Grąblewo;" ";tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";254692;1
3516;0xE6100000010C80C4A69D73164B4000BD77E87C1E2F40;POINT (15.559546723000039 54.17540331500004);Kołobrzeg Stadion;" ";tak;" ";Szczecin;" ";" ";" ";" ";" ";" ";-1;1
3517;0xE6100000010CE8DC501241264B40B00C62EE7A333240;POINT (18.201094531000024 54.298860826000066);Leszno Kartuskie;" ";tak;" ";Gdynia;" ";" ";" ";" ";" ";" ";18036;1
3518;0xE6100000010CF8A1793D6EBB4940F0E4B37972993640;POINT (22.599403006000045 51.464301762000048);Lubartów Słowackiego;Lubartów Słowackiego;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";242976;1
3519;0xE6100000010C30CD0C393BE84940306B35DA60753340;POINT (19.458509100000072 51.814307338000049);Łódź Arturówek;" ";tak;" ";Łódź;" ";" ";" ";" ";" ";" ";177959;1
3520;0xE6100000010CB09A3C3F6EDD4940F0E2B8BE55823340;POINT (19.509120865000057 51.729926972000044);Łódź Dąbrowa;0;tak;" ";Łódź;" ";" ";" ";" ";" ";" ";251561;1
3521;0xE6100000010C004B0B8A6BE64940E0741D7A707C3340;POINT (19.486091263000048 51.800156837000031);Łódź Marysin;" ";tak;" ";Łódź;" ";" ";" ";" ";" ";" ";-1;1
3522;0xE6100000010C709AAC8EF2DC4940E0AABEA9FE713340;POINT (19.445292100000074 51.726152262000028);Łódź Dąbrowa;0;tak;" ";Łódź;" ";" ";" ";" ";" ";" ";251561;1
3523;0xE6100000010CD85512BD32E94940C0FE9A6F6E6A3340;POINT (19.415747619000058 51.821860918000027);Łódź Radogoszcz Zachód;" ";tak;" ";Łódź;" ";" ";" ";" ";" ";" ";251556;1
3524;0xE6100000010CD8AC4F80BBFA4940C09558980C453340;POINT (19.269723436000049 51.95884708300008);Ozorków Nowe Miasto;Ozorków;tak;" ";Łódź;" ";" ";" ";" ";" ";" ";251557;1
3525;0xE6100000010CE8EE835EC5BE4940B0012A59A4A83640;POINT (22.658757756000057 51.490398230000039);Pałecznica;" ";tak;" ";Lublin;" ";" ";" ";" ";" ";" ";251842;1
3526;0xE6100000010C607F94D634D149407044FE4089E13640;POINT (22.881000578000055 51.634424994000028);Parczew Kolejowa;" ";tak;" ";Lublin;" ";" ";" ";" ";" ";" ";242977;1
3527;0xE6100000010CF0A5E22CD06149402076734CF1BF3540;POINT (21.749775675000024 50.76416550700003);Stary Garbów;" ";tak;" ";Skarżysko-Kamienna;" ";" ";" ";" ";" ";" ";65342;1
3528;0xE6100000010C28902756C1154A40A054CE6051F93440;POINT (20.97389798200004 52.169962663000035);Warszawa Lotnisko Chopina;Warszawa Okęcie;tak;" ";Warszawa;" ";" ";" ";" ";" ";" ";241994;1
3529;0xE6100000010CE0FE74877D184A40105AFDE886DE3440;POINT (20.869246065000027 52.191330845000039);Warszawa Ursus;Warszawa-Ursus;tak;" ";Warszawa;" ";" ";" ";" ";" ";" ";33530;1
3530;0xE6100000010C00D54FD791234A4070A0A4C082143540;POINT (21.080120125000064 52.277888216000065);Warszawa Zacisze-Wilno;" ";tak;" ";Warszawa;" ";" ";" ";" ";" ";" ";251565;1
3531;0xE6100000010CD0E721C25B8C49407096D3244CF93040;POINT (16.97381811300005 51.096550242000035);Wrocław Grabiszyn;" ";tak;" ";Wrocław;" ";" ";" ";" ";" ";" ";254532;1
3532;0xE6100000010C104A37AD87C54940C0FAC39956C33640;POINT (22.763040171000057 51.543203022000057);Zabiele;" ";tak;" ";Lublin;" ";" ";" ";" ";" ";" ";251843;1
3533;0xE6100000010C004B47A37C5C4940607423E09B463740;POINT (23.275815972000032 50.722553644000072);Zamość Wschód;" ";tak;" ";Lublin;" ";" ";" ";" ";" ";" ";258468;1
3534;0xE6100000010CB034573DC85B494080791D253A433740;POINT (23.262605972000074 50.717048328000033);Zamość Starówka;" ";tak;" ";Lublin;" ";" ";" ";" ";" ";" ";258467;1
3535;0xE6100000010CD86BA68790EE4940101D02B41E6C3340;POINT (19.422343493000028 51.86378570200003);Zgierz Jaracza;Zgierz;tak;" ";Łódź;" ";" ";" ";" ";" ";" ";251558;1
3536;0xE6100000010C706072A3C88E494033897AC1A7E13440;POINT (20.881466 51.115498);SKARŻYSKO KAMIENNA SKA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0
3537;0xE6100000010C5396218E759D49402B508BC1C3903640;POINT (22.565487 51.23015);LUBLIN LBB;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;0
3538;0xE6100000010C32E719FB929D4940B91AD99596913640;POINT (22.568704 51.231048);LUBLIN LBC;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;0
3539;0xE6100000010C94BF7B478D9D49402F8B89CDC7913640;POINT (22.569455 51.230874);LUBLIN LBA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;0
3540;0xE6100000010C5396218E75C94A405A9F724C16172D40;POINT (14.545092 53.5739);POLICE CHEMIA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;745;0
3541;0xE6100000010C906B43C5383B4B4087A2409FC8BB3140;POINT (17.73353 54.46267);MASZEWO LĘBOR.;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1446;0
3542;0xE6100000010C0CB08F4E5DE94A40096D3997E2CA2D40;POINT (14.89626 53.82316);KRETLEWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1743;0
3543;0xE6100000010C053411363CE94A40C85EEFFE781F2E40;POINT (15.06147 53.82215);UNIBÓRZ;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1750;0
3544;0xE6100000010C5C72DC291DE84A40FC6F253B36422E40;POINT (15.12932 53.81339);TRUSKOLAS;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1768;0
3545;0xE6100000010C16FBCBEEC9E74A40F0BF95ECD8682E40;POINT (15.20478 53.81085);SOWNO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1784;0
3546;0xE6100000010C6E6E4C4F583E4B4049809A5AB6EE3140;POINT (17.93247 54.48707);KĘTRZYNO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5470;0
3547;0xE6100000010C897D022846104B408D7BF31B268A3140;POINT (17.539644 54.127141);UGOSZCZ;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5645;0
3548;0xE6100000010C0D8E9257E7464B404C38F4160F773240;POINT (18.465074 54.553935);GDYNIA PORT;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5801;0
3549;0xE6100000010C0F5F268A900C4B407AE3A430EFC93240;POINT (18.788806 54.098161);ZAJĄCZKOWO TCZEWSKIE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7005;0
3550;0xE6100000010CB269AAC941064B40461E74486BC43240;POINT (18.767262009 54.048882683);GÓRKI SZCZUK;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7146;0
3551;0xE6100000010C6BF294D5740D4B408E90813CBBC43240;POINT (18.768482 54.105128);MALINOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7153;0
3552;0xE6100000010C78B306EFAB2A4B40DBFD2AC077A33240;POINT (18.638546 54.333372);GDAŃSK POŁUDNIOWY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7625;0
3553;0xE6100000010C2D5C566133284B402F8507CDAEAF3240;POINT (18.686261 54.314068);MOTŁAWA MOST;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7641;0
3554;0xE6100000010CBAA46ABB09324B40280B5F5FEBAA3240;POINT (18.667654 54.390922);GDAŃSK WIŚLANY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7740;0
3555;0xE6100000010C67D47C957C324B40B1506B9A77B03240;POINT (18.689325 54.394427);GDAŃSK PORT PÓŁNOCNY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7807;0
3556;0xE6100000010CCA349A5C8C2F4B400A11700855AA3240;POINT (18.66536 54.371471);GDAŃSK KANAŁ KASZUBSKI;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7823;0
3557;0xE6100000010C33333333332B4B40399D64ABCBAD3240;POINT (18.678889 54.3375);GDAŃSK OLSZYNKA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7831;0
3558;0xE6100000010CD6E253008CEB4A40C45A7C0A80C93240;POINT (18.78711 53.84021);BRODZKIE MŁYNY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8458;0
3559;0xE6100000010C11018750A5EA4A40D34D621058D13240;POINT (18.81775 53.83317);GNIEW;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8508;0
3560;0xE6100000010CAF7C96E7C1ED4A40FE65F7E461C13240;POINT (18.7554 53.85748);BRODY POMORSKIE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8524;0
3561;0xE6100000010CCA8B4CC0AF4B4A402592E865144B2D40;POINT (14.64664 52.591301);KOSTRZYN (GR);NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13037;0
3562;0xE6100000010CDE718A8EE4824A4049D74CBED9E62C40;POINT (14.45088 53.0226);LISIE POLE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13342;0
3563;0xE6100000010C39D1AE42CA574A4094FB1D8A026D2D40;POINT (14.71291 52.68586);CYCHRY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13516;0
3564;0xE6100000010CEDF5EE8FF7D24A40E4DA5031CE673440;POINT (20.40549 53.64818);STAWIGUDA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13763;0
3565;0xE6100000010CFD135CACA85D4A40FC3559A31E922E40;POINT (15.28539 52.73171);WAWRÓW;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13920;0
3566;0xE6100000010CD3D9C9E028A94A40FF5BC98E8D703040;POINT (16.43966 53.32156);KŁĘBOWIEC;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14837;0
3567;0xE6100000010CBF654E97C5AC4A40E76F422102663040;POINT (16.39847 53.34978);KARSIBÓR;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14852;0
3568;0xE6100000010CFE43FAEDEBAC4A40A4198BA6B35B3040;POINT (16.35821 53.35095);KOLNO WAŁECKIE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14878;0
3569;0xE6100000010C9F71E14048B24A40D97745F0BF553040;POINT (16.33496 53.392829999999996);RUDKI;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14886;0
3570;0xE6100000010C3E7958A835A54A40FBE8D495CFF22F40;POINT (15.97424 53.2907);BIAŁY ZDRÓJ PŁN.;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14993;0
3571;0xE6100000010CA25D85949FB84A40957D5704FF2B3040;POINT (16.17186 53.44237);BĘDLINO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15255;0
3572;0xE6100000010C603C8386FEB54A4042CF66D5E74A3040;POINT (16.2926 53.42183);WIELBOKI;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15313;0
3573;0xE6100000010C4833164D67B34A4009C4EBFA05533040;POINT (16.32431 53.40159);KŁOSOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15321;0
3574;0xE6100000010C48E17A14AE474A40C6A2E9EC64C03540;POINT (21.75154 52.56);OSTRÓWEK WĘGR;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15479;0
3575;0xE6100000010CBB61DBA2CC2A4B40FDA4DAA7E3593240;POINT (18.35113 54.33437);ŻUKOWO ZACHODNIE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18051;0
3576;0xE6100000010CD44334BA832C4B40492EFF21FD1E3240;POINT (18.12105 54.34777);GARCZ;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18069;0
3577;0xE6100000010C27DA5548F92D4B40BADA8AFD65273240;POINT (18.1539 54.35917);PROKOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18085;0
3578;0xE6100000010C1DC9E53FA42B4B4038A1100187103240;POINT (18.06456 54.34095);RESKOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18093;0
3579;0xE6100000010CC0E78711C22B4B408FA50F5D50073240;POINT (18.02857 54.34186);MIECHUCINO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18119;0
3580;0xE6100000010C4356B77A4E924A40BD18CA8976ED3140;POINT (17.92759 53.14302);PRĄDY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18341;0
3581;0xE6100000010C5D6DC5FEB2A34A40CBD6FA22A1F53240;POINT (18.95949 53.2789);WĄBRZEŹNO MIASTO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20750;0
3582;0xE6100000010C742497FF90AE4A407D3F355EBAB93440;POINT (20.7255 53.3638);PUCHAŁOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;22319;0
3583;0xE6100000010CCDE9B298D8904A40D5CA845FEA3F3540;POINT (21.24967 53.13161);JASTRZĄBKA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;23366;0
3584;0xE6100000010CB3EF8AE07F3B4A406E5166834C5A3740;POINT (23.35273 52.46484);CZEREMCHA (GR);NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;25213;0
3585;0xE6100000010CFD304278B43D4A403A58FFE730373740;POINT (23.21559 52.48207);BOROWIKI;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;25320;0
3586;0xE6100000010C8E59F624B0734A40FE9E58A7CAD33740;POINT (23.827311 52.903813);SIEMIANÓWKA (GR);NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;25635;0
3587;0xE6100000010C4F1E166A4D674A401FD7868A719E3740;POINT (23.61892 52.80705);"NOWOSADY ""Z""";NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;25676;0
3588;0xE6100000010C4A9869FB574A4A400FB9196EC0572F40;POINT (15.67139 52.58081);PRZYTOCZNA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;26617;0
3589;0xE6100000010CF8A57EDE54484A4059349D9D0C8E2F40;POINT (15.77744 52.56509);WIERZBNO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;26930;0
3590;0xE6100000010C6C3EAE0D15134A40930035B56C7D2F40;POINT (15.74497 52.14908);KOLESIN;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27342;0
3591;0xE6100000010C44FAEDEBC00D4A404E7ADFF8DA132F40;POINT (15.53878 52.10745);GŁOGUSZ KIJE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27375;0
3592;0xE6100000010CB587BD50C0FC4940BDE13E726B6A2D40;POINT (14.707851 51.974619);GUBIN (GR);NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28035;0
3593;0xE6100000010CB0C91AF510154A40BDE3141DC9F52E40;POINT (15.48005 52.16458);RADOSZYN;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28274;0
3594;0xE6100000010CFED478E926114A407C7E18213C0A2F40;POINT (15.51999 52.134);PAŁCK NIEKARZYN;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28290;0
3595;0xE6100000010C88A06AF46A344A40F6B52E3542073140;POINT (17.028354 52.409514);POZNAŃ ANTONINEK;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28464;0
3596;0xE6100000010C16342DB132384A40BF99982EC4FE3040;POINT (16.995181 52.439047);KOZIEGŁOWY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28571;0
3597;0xE6100000010C8F537424973B4A404C4F58E201DD3040;POINT (16.86331 52.46555);POZNAŃ PIĄTKOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28613;0
3598;0xE6100000010CD13FC1C58A524A40AD342905DD163040;POINT (16.08931 52.64486);SIERAKÓW WLKP.;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28910;0
3599;0xE6100000010C454772F90F754A4065A54929E80E3040;POINT (16.05823 52.91455);LUBCZ MAŁY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29322;0
3600;0xE6100000010C89981249F4764A401BD82AC1E2103040;POINT (16.06596 52.92933);HUTA SZKLANA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29348;0
3601;0xE6100000010C0F289B72857F4A40026553AEF0163040;POINT (16.08961 52.99626);ŻELICHOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29371;0
3602;0xE6100000010CC6BFCFB870844A408A93FB1D8A1A3040;POINT (16.10367 53.03469);PRZELEWICE;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29389;0
3603;0xE6100000010C82C5E1CCAF8A4A4090F7AA95091F3040;POINT (16.12124 53.08349);CZŁOPA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29397;0
3604;0xE6100000010C452FA3586E354A4069006F8104ED3040;POINT (16.92585 52.41743);POZNAŃ GARBARY;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29892;0
3605;0xE6100000010C0FB9196EC01F4A40E42CEC6987D73040;POINT (16.84191 52.24806);MOSINA POŻEGOWO;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;30437;0
3606;0xE6100000010CD52137C30D204A404451A04FE4D13040;POINT (16.81989 52.25042);OSOWA GÓRA;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;30445;0
