godzina	station_id	avg_dostepne_rowery	avg_dostepne_doki	avg_popularnosc_stacji	rk
11	38	7.850480109739369	7.1454046639231824	0.4765	49
11	4	5.7805212620027435	5.2016460905349794	0.4736	50
11	45	7.8847736625514403	7.1152263374485597	0.4743	51
11	26	7.9245541838134431	7.0809327846364883	0.4719	52
11	9	7.9711934156378601	7.0301783264746228	0.4686	53
11	77	13.9945130315500686	12.1316872427983539	0.4643	54
11	31	8.0577557755775578	6.9405940594059406	0.4628	55
11	6	8.0713305898491084	6.9355281207133059	0.4622	56
11	57	8.0617283950617284	6.9080932784636488	0.4615	57
11	36	8.2441700960219479	6.766803840877915	0.4508	58
11	64	8.2318244170096022	6.7434842249657064	0.4503	59
11	7	8.2770919067215364	6.7050754458161866	0.4475	60
11	60	8.355281207133059	6.6021947873799726	0.4414	61
11	3	8.411522633744856	6.5871056241426612	0.4392	62
11	63	10.6657496561210454	8.2957359009628611	0.4375	63
11	48	8.4142661179698217	6.5596707818930041	0.4381	64
11	68	10.6584362139917695	8.3004115226337449	0.4378	65
11	27	8.4471879286694102	6.5500685871056241	0.4368	66
11	35	6.2002743484224966	4.7887517146776406	0.4358	67
11	51	10.7991746905089409	8.1829436038514443	0.4311	68
11	12	10.9327846364883402	8.0603566529492455	0.4244	69
11	65	8.8175582990397805	6.149519890260631	0.4109	70
12	59	7.5013661202185792	15.4904371584699454	0.6737	1
12	70	6.6051912568306011	12.3510928961748634	0.6516	2
12	62	6.7794520547945205	12.1767123287671233	0.6424	3
12	69	8.4166666666666667	14.5628415300546448	0.6337	4
12	58	7.2366621067031464	11.7537619699042408	0.6189	5
12	56	7.2554644808743169	11.7131147540983607	0.6175	6
12	72	8.8866120218579235	14.0546448087431694	0.6126	7
12	67	10.7336065573770492	16.2062841530054645	0.6016	8
12	66	7.6243169398907104	11.3155737704918033	0.5974	9
12	55	9.3114754098360656	13.6461748633879781	0.5944	10
12	71	7.7390710382513661	11.2554644808743169	0.5926	11
12	54	6.1762295081967213	8.8032786885245902	0.5877	12
12	83	6.2692998204667864	8.7271095152603232	0.5819	13
12	34	9.6243169398907104	13.2745901639344262	0.5797	14
12	28	9.7377049180327869	13.25	0.5764	15
12	33	6.3674863387978142	8.6243169398907104	0.5753	16
12	22	11.6051912568306011	15.2978142076502732	0.5686	17
12	84	6.4666666666666667	8.5235294117647059	0.5686	18
12	21	6.5751366120218579	8.435792349726776	0.562	19
12	49	8.3620218579234973	10.5819672131147541	0.5586	20
12	10	6.616120218579235	8.389344262295082	0.5591	21
12	2	11.9398084815321477	15.0232558139534884	0.5572	22
12	73	6.6744505494505495	8.3255494505494505	0.555	23
12	29	10.2459016393442623	12.7363387978142077	0.5542	24
12	50	10.2978142076502732	12.6284153005464481	0.5508	25
12	80	6.7401315789473684	8.2516447368421053	0.5504	26
12	5	8.5819672131147541	10.4016393442622951	0.5479	27
12	82	6.7935153583617747	8.2013651877133106	0.5469	28
12	25	6.9426229508196721	8.0560109289617486	0.5371	29
12	16	6.9371584699453552	8.0573770491803279	0.5374	30
12	75	8.837431693989071	10.1188524590163934	0.5338	31
12	46	7.0191256830601093	7.9631147540983607	0.5315	32
12	13	7.0273224043715847	7.953551912568306	0.5309	33
12	47	8.8961748633879781	10.0737704918032787	0.531	34
12	14	8.9221311475409836	10.0655737704918033	0.5301	35
12	23	7.2131147540983607	7.7800546448087432	0.5189	36
12	32	5.3256578947368421	5.6644736842105263	0.5154	37
12	37	5.3633879781420765	5.657103825136612	0.5133	38
